index,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
1282,[3998011],"[2726578, 3611367]",0.018170220835416414,0.00043098246763321666,0.00017239298705328668,0.009487666034155599,22.014041745730555,0.00016456194044019843,1.0091434334091136
1279,"[2726578, 3611367]",[3998011],0.00043098246763321666,0.018170220835416414,0.00017239298705328668,0.4,22.01404174573055,0.00016456194044019843,1.636382965274306
1293,[2726578],"[3998011, 3898011]",0.018262163761844835,0.0009654007274984053,0.00037351813861545444,0.020453115166771552,21.18614020498067,0.0003558878324340744,1.0198946214224254
1292,"[3998011, 3898011]",[2726578],0.0009654007274984053,0.018262163761844835,0.00037351813861545444,0.3869047619047619,21.18614020498067,0.0003558878324340744,1.601281130951554
76,[3582465],[348498],0.008711592279092753,0.009073617551904655,0.001654972675711552,0.1899736147757256,20.93692109999148,0.001575927019102939,1.2233260552046519
77,[348498],[3582465],0.009073617551904655,0.008711592279092753,0.001654972675711552,0.1823939202026599,20.936921099991476,0.001575927019102939,1.2124278821001646
1008,[5370885],[4293127],0.003413381143655076,0.0033961418449497474,0.00024135018187460133,0.0707070707070707,20.819822591396196,0.0002297578553398719,1.072432412579891
1009,[4293127],[5370885],0.0033961418449497474,0.003413381143655076,0.00024135018187460133,0.07106598984771573,20.819822591396193,0.0002297578553398719,1.0728282181131146
112,[493803],[3581365],0.0041029530918682226,0.0036030134294136916,0.0002988145108923636,0.07282913165266107,20.213394448688568,0.00028403151580210797,1.0746638193525657
113,[3581365],[493803],0.0036030134294136916,0.0041029530918682226,0.0002988145108923636,0.08293460925039872,20.213394448688568,0.00028403151580210797,1.0859607798459106
536,[2726578],[3908011],0.018262163761844835,0.005482096988294516,0.0020112515156216777,0.11013215859030835,20.089421771534642,0.001911136562663127,1.1176018018992928
537,[3908011],[2726578],0.005482096988294516,0.018262163761844835,0.0020112515156216777,0.36687631027253664,20.089421771534642,0.001911136562663127,1.550625655250331
1517,"[803921, 3524026, 3898011]",[3978011],0.0004941932295527551,0.045310623430505514,0.00044247533343676914,0.8953488372093024,19.760240963855424,0.00042008313011059886,9.122587376108505
1528,[3978011],"[803921, 3524026, 3898011]",0.045310623430505514,0.0004941932295527551,0.00044247533343676914,0.009765377298668358,19.76024096385542,0.00042008313011059886,1.0093626135226659
1192,[2726578],"[593921, 3998011]",0.018262163761844835,0.0005114325282580838,0.0001838858528568391,0.010069225928256764,19.688278261361464,0.00017454598827265565,1.0096550118961207
1189,"[593921, 3998011]",[2726578],0.0005114325282580838,0.018262163761844835,0.0001838858528568391,0.3595505617977528,19.688278261361464,0.00017454598827265565,1.5328889021964176
1470,[3978011],"[3524026, 264715, 3898011]",0.045310623430505514,0.000206871584463944,0.0001838858528568391,0.004058338617628408,19.617670682730925,0.00017451237239472133,1.0038671612831405
1463,"[3524026, 264715, 3898011]",[3978011],0.000206871584463944,0.045310623430505514,0.0001838858528568391,0.8888888888888888,19.61767068273092,0.00017451237239472133,8.592204389125447
1281,[2726578],"[3998011, 3611367]",0.018262163761844835,0.00048270036374920266,0.00017239298705328668,0.009439899307740718,19.556437112289853,0.00016357783396259666,1.0090425597979686
1280,"[3998011, 3611367]",[2726578],0.00048270036374920266,0.018262163761844835,0.00017239298705328668,0.35714285714285715,19.55643711228985,0.00016357783396259666,1.5271477452593525
1533,"[3524026, 3898011, 2784759]",[3978011],0.00014366082254440557,0.045310623430505514,0.0001264215238390769,0.8799999999999999,19.421493975903612,0.00011991216240705066,7.95574480474578
1540,[3978011],"[3524026, 3898011, 2784759]",0.045310623430505514,0.00014366082254440557,0.0001264215238390769,0.0027901077996195307,19.421493975903612,0.00011991216240705066,1.002653851508869
1276,[3998011],"[2726578, 3581365]",0.018170220835416414,0.000310307376695916,0.00010918222513374823,0.006008855154965213,19.364203387448175,0.0001035438715723247,1.0057329965239858
1273,"[2726578, 3581365]",[3998011],0.000310307376695916,0.018170220835416414,0.00010918222513374823,0.35185185185185186,19.36420338744817,0.0001035438715723247,1.514823087853929
1435,[3898011],"[3978011, 3968356]",0.018187460134121744,0.000362025272811902,0.0001264215238390769,0.0069510268562401265,19.20039118332957,0.00011983720362226588,1.006635122498107
1430,"[3978011, 3968356]",[3898011],0.000362025272811902,0.018187460134121744,0.0001264215238390769,0.3492063492063492,19.20039118332957,0.00011983720362226588,1.50863878076952
1474,"[2726578, 3998011, 3908011]",[593921],0.001654972675711552,0.003827124312582964,0.00012067509093730066,0.07291666666666666,19.052599474474473,0.0001143413047734245,1.0745235513032814
1487,[593921],"[2726578, 3998011, 3908011]",0.003827124312582964,0.001654972675711552,0.00012067509093730066,0.03153153153153153,19.052599474474473,0.0001143413047734245,1.03084928402787
1247,[3898011],"[803921, 3968011]",0.018187460134121744,0.000724050545623804,0.00024709661477637757,0.01358609794628752,18.76401865643572,0.00023392797434275555,1.0130391992386614
1242,"[803921, 3968011]",[3898011],0.000724050545623804,0.018187460134121744,0.00024709661477637757,0.3412698412698413,18.76401865643572,0.00023392797434275555,1.4904624099168755
1125,[3998011],"[2726578, 264715]",0.018170220835416414,0.0003160538095976922,0.000103435792231972,0.005692599620493359,18.011488701052272,9.769302471570728e-05,1.0054073275617215
1124,"[2726578, 264715]",[3998011],0.0003160538095976922,0.018170220835416414,0.000103435792231972,0.32727272727272727,18.01148870105227,9.769302471570728e-05,1.4594766987581649
1185,[593921],"[2726578, 3908011]",0.003827124312582964,0.0020112515156216777,0.00013791438964262933,0.036036036036036036,17.91722007722008,0.00013021708006847427,1.0352967390819252
1184,"[2726578, 3908011]",[593921],0.0020112515156216777,0.003827124312582964,0.00013791438964262933,0.06857142857142857,17.91722007722008,0.00013021708006847427,1.0695107561061228
1318,[3898011],"[3978011, 2784759]",0.018187460134121744,0.0004597146321420978,0.0001494072554461818,0.008214849921011059,17.86945497630332,0.00014104621390102494,1.007819370241883
1315,"[3978011, 2784759]",[3898011],0.0004597146321420978,0.018187460134121744,0.0001494072554461818,0.325,17.869454976303317,0.00014104621390102494,1.4545370960975974
714,[3968356],[3581365],0.007246251889139817,0.0036030134294136916,0.000465461065043874,0.06423473433782712,17.828058539398743,0.0004393527221743889,1.0647937288690756
715,[3581365],[3968356],0.0036030134294136916,0.007246251889139817,0.000465461065043874,0.12918660287081338,17.828058539398743,0.0004393527221743889,1.1400304030503834
1223,[3998011],"[803921, 2726578]",0.018170220835416414,0.0007642755759362375,0.00024709661477637757,0.013598987982289692,17.793304418541613,0.00023320955878250107,1.0130116577841903
1218,"[803921, 2726578]",[3998011],0.0007642755759362375,0.018170220835416414,0.00024709661477637757,0.32330827067669177,17.793304418541613,0.00023320955878250107,1.4509262292098848
1199,[593921],"[3998011, 3908011]",0.003827124312582964,0.002223869532987398,0.0001494072554461818,0.03903903903903904,17.554554554554556,0.0001408962302884732,1.0383107857672351
1194,"[3998011, 3908011]",[593921],0.002223869532987398,0.003827124312582964,0.0001494072554461818,0.06718346253229975,17.554554554554556,0.0001408962302884732,1.067919398590112
1169,[5618966],"[3582465, 348498]",0.004177656719591314,0.001654972675711552,0.00012067509093730066,0.02888583218707015,17.453963204951858,0.00011376118321787429,1.0280408425846426
1164,"[3582465, 348498]",[5618966],0.001654972675711552,0.004177656719591314,0.00012067509093730066,0.07291666666666666,17.453963204951854,0.00011376118321787429,1.0741454489316766
1306,[3898011],"[3524026, 2784759]",0.018187460134121744,0.0004597146321420978,0.00014366082254440557,0.007898894154818327,17.1821682464455,0.00013529978099924872,1.0074984086590033
1303,"[3524026, 2784759]",[3898011],0.0004597146321420978,0.018187460134121744,0.00014366082254440557,0.3125,17.182168246445496,0.00013529978099924872,1.4280909670776412
1546,"[3524026, 3898011, 9402188]",[3978011],0.00017239298705328668,0.045310623430505514,0.0001321679567408531,0.7666666666666666,16.92024096385542,0.00012435672302242164,4.091525899583547
1555,[3978011],"[3524026, 3898011, 9402188]",0.045310623430505514,0.00017239298705328668,0.0001321679567408531,0.0029169308814204183,16.92024096385542,0.00012435672302242164,1.002752566941883
1355,"[3524026, 3898011]",[3978011],0.005533814884410502,0.045310623430505514,0.004194896018296642,0.7580477673935617,16.730022895319596,0.003944155415934992,3.945776264534004
1358,[3978011],"[3524026, 3898011]",0.045310623430505514,0.005533814884410502,0.004194896018296642,0.09258084971464806,16.730022895319596,0.003944155415934992,1.0959281439044617
1241,[3690654],"[803921, 3968011]",0.012027284063417633,0.000724050545623804,0.00014366082254440557,0.011944577161968468,16.496883034150116,0.00013495246095591556,1.0113561712804688
1236,"[803921, 3968011]",[3690654],0.000724050545623804,0.012027284063417633,0.00014366082254440557,0.19841269841269843,16.496883034150116,0.00013495246095591556,1.232520417901083
947,[4440924],[3968011],0.0038156314467794115,0.015814183345688165,0.0009768935933019579,0.2560240963855422,16.189523719879517,0.0009165524980230148,1.3228732434381845
946,[3968011],[4440924],0.015814183345688165,0.0038156314467794115,0.0009768935933019579,0.06177325581395349,16.189523719879517,0.0009165524980230148,1.0617735794959189
114,[493803],[3611367],0.0041029530918682226,0.0053671683302589914,0.0003562788399101258,0.08683473389355743,16.17887283393015,0.00033425760001491245,1.0892144813070477
115,[3611367],[493803],0.0053671683302589914,0.0041029530918682226,0.0003562788399101258,0.06638115631691649,16.178872833930146,0.00033425760001491245,1.0667062406103154
1222,[2726578],"[803921, 3998011]",0.018262163761844835,0.0008447256365611047,0.00024709661477637757,0.013530522341095029,16.017653253875498,0.00023167009686767006,1.0128597964679453
1219,"[803921, 3998011]",[2726578],0.0008447256365611047,0.018262163761844835,0.00024709661477637757,0.29251700680272114,16.017653253875498,0.00023167009686767006,1.387648672375085
1349,"[3524026, 3968356]",[3898011],0.0003562788399101258,0.018187460134121744,0.000103435792231972,0.2903225806451613,15.96278856443969,9.695598503447545e-05,1.3834631243564648
1352,[3898011],"[3524026, 3968356]",0.018187460134121744,0.0003562788399101258,0.000103435792231972,0.005687203791469194,15.962788564439688,9.695598503447545e-05,1.0053614164193467
1541,[3524026],"[3978011, 3898011, 2784759]",0.05325219370076025,0.0001494072554461818,0.0001264215238390769,0.0023740153231898136,15.889558482954406,0.00011846525973175786,1.0022299018889973
1532,"[3978011, 3898011, 2784759]",[3524026],0.0001494072554461818,0.05325219370076025,0.0001264215238390769,0.8461538461538461,15.889558482954405,0.00011846525973175786,6.153860740945058
1462,"[264715, 3978011, 3898011]",[3524026],0.00021836445026749646,0.05325219370076025,0.0001838858528568391,0.8421052631578947,15.813531887342181,0.00017225746685383436,5.996069439895183
1471,[3524026],"[264715, 3978011, 3898011]",0.05325219370076025,0.00021836445026749646,0.0001838858528568391,0.003453113197367001,15.813531887342181,0.00017225746685383436,1.0032459574054544
1347,[3898011],"[3524026, 3968011]",0.018187460134121744,0.0008906970997753145,0.0002528430476781538,0.013902053712480253,15.608059929674361,0.0002366435296844124,1.0131947913102246
1342,"[3524026, 3968011]",[3898011],0.0008906970997753145,0.018187460134121744,0.0002528430476781538,0.2838709677419355,15.608059929674361,0.0002366435296844124,1.3709994926055058
1418,"[3868338, 3978011]",[3898011],0.0003677717057136782,0.018187460134121744,0.000103435792231972,0.28125,15.463951421800948,9.674695899584653e-05,1.3660000554655698
1423,[3898011],"[3868338, 3978011]",0.018187460134121744,0.0003677717057136782,0.000103435792231972,0.005687203791469194,15.463951421800948,9.674695899584653e-05,1.0053498578174185
1039,[5309905],[5369905],0.0031432987972715935,0.003332931083030209,0.00016090012124973422,0.051188299817184646,15.358343314631533,0.00015042372298505624,1.0504371612670182
1038,[5369905],[5309905],0.003332931083030209,0.0031432987972715935,0.00016090012124973422,0.04827586206896552,15.358343314631533,0.00015042372298505624,1.0474218961912727
1447,[3898011],"[3978011, 9402188]",0.018187460134121744,0.0008045006062486711,0.00022411088316927268,0.012322274881516588,15.316675693974272,0.0002094790604652482,1.0116614701155544
1442,"[3978011, 9402188]",[3898011],0.0008045006062486711,0.018187460134121744,0.00022411088316927268,0.2785714285714286,15.316675693974272,0.0002094790604652482,1.3609282730814154
1229,[3898011],"[803921, 3524026]",0.018187460134121744,0.0017756477666488527,0.0004941932295527551,0.02717219589257504,15.302694826607771,0.0004618987065845868,1.0261059028316195
1224,"[803921, 3524026]",[3898011],0.0017756477666488527,0.018187460134121744,0.0004941932295527551,0.2783171521035599,15.302694826607771,0.0004618987065845868,1.360448766002495
1074,[6349904],[7029904],0.0031950166933875797,0.0032582274553071182,0.000155153688347958,0.04856115107913669,14.90416238437821,0.000144743597237398,1.0476151711433823
1075,[7029904],[6349904],0.0032582274553071182,0.0031950166933875797,0.000155153688347958,0.047619047619047616,14.90416238437821,0.000144743597237398,1.046645232471943
1190,"[2726578, 3998011]",[593921],0.0032352417237000134,0.003827124312582964,0.0001838858528568391,0.05683836589698046,14.851455363000655,0.00017150418059898399,1.0562058926779958
1191,[593921],"[2726578, 3998011]",0.003827124312582964,0.0032352417237000134,0.0001838858528568391,0.04804804804804805,14.851455363000655,0.00017150418059898399,1.0470746514385108
1440,[3978011],"[5957568, 3898011]",0.045310623430505514,0.000155153688347958,0.000103435792231972,0.0022828154724159797,14.713253012048193,9.640568188538367e-05,1.0021325299564479
1437,"[5957568, 3898011]",[3978011],0.000155153688347958,0.045310623430505514,0.000103435792231972,0.6666666666666666,14.713253012048192,9.640568188538367e-05,2.864068129708483
1360,"[3524026, 3998011]",[3898011],0.0009998793249090627,0.018187460134121744,0.0002643359134817062,0.26436781609195403,14.53571934411941,0.0002461506481209901,1.3346514213801783
1365,[3898011],"[3524026, 3998011]",0.018187460134121744,0.0009998793249090627,0.0002643359134817062,0.014533965244865717,14.535719344119407,0.0002461506481209901,1.0137336909062722
1291,"[2726578, 3898011]",[3998011],0.0014251153596405032,0.018170220835416414,0.00037351813861545444,0.2620967741935484,14.42452332129522,0.0003476234778148426,1.3305671324197634
1294,[3998011],"[2726578, 3898011]",0.018170220835416414,0.0014251153596405032,0.00037351813861545444,0.020556609740670462,14.42452332129522,0.0003476234778148426,1.019533027198197
1500,[3978011],"[803921, 2726578, 3898011]",0.045310623430505514,0.0001781394199550629,0.00011492865803552445,0.0025364616360177552,14.238631947143412,0.00010685704985981191,1.0023643192210623
1489,"[803921, 2726578, 3898011]",[3978011],0.0001781394199550629,0.045310623430505514,0.00011492865803552445,0.6451612903225806,14.238631947143412,0.00010685704985981191,2.6904882430594843
1422,[3978011],"[3868338, 3898011]",0.045310623430505514,0.00016090012124973422,0.000103435792231972,0.0022828154724159797,14.187779690189329,9.614530742810262e-05,1.0021267703754857
1419,"[3868338, 3898011]",[3978011],0.00016090012124973422,0.045310623430505514,0.000103435792231972,0.6428571428571429,14.187779690189329,9.614530742810262e-05,2.673130254394585
1180,[3978011],"[348498, 3898011]",0.045310623430505514,0.00016664655415151046,0.000103435792231972,0.0022828154724159797,13.698545907769006,9.588493297082156e-05,1.0021210107945233
1177,"[348498, 3898011]",[3978011],0.00016664655415151046,0.045310623430505514,0.000103435792231972,0.6206896551724137,13.698545907769004,9.588493297082156e-05,2.516908356410485
1316,"[3898011, 2784759]",[3978011],0.00024135018187460133,0.045310623430505514,0.0001494072554461818,0.6190476190476191,13.662306368330466,0.00013847152824037772,2.5060596134949233
1317,[3978011],"[3898011, 2784759]",0.045310623430505514,0.00024135018187460133,0.0001494072554461818,0.003297400126823082,13.662306368330466,0.00013847152824037772,1.003066160302318
1248,"[803921, 3978011]",[3898011],0.0025514162083886426,0.018187460134121744,0.0006321076191953844,0.24774774774774774,13.62189915033517,0.0005857038386197639,1.3051639751510478
1253,[3898011],"[803921, 3978011]",0.018187460134121744,0.0025514162083886426,0.0006321076191953844,0.03475513428120063,13.62189915033517,0.0005857038386197639,1.033363262749738
134,[593921],[3908011],0.003827124312582964,0.005482096988294516,0.00027582877928525865,0.07207207207207207,13.146807184543034,0.00025484811261741887,1.0717620119834885
135,[3908011],[593921],0.005482096988294516,0.003827124312582964,0.00027582877928525865,0.05031446540880503,13.146807184543032,0.00025484811261741887,1.0489502465847638
1518,"[803921, 3978011, 3898011]",[3524026],0.0006321076191953844,0.05325219370076025,0.00044247533343676914,0.7000000000000001,13.14499838135319,0.0004088142160596501,3.1558260209974662
1527,[3524026],"[803921, 3978011, 3898011]",0.05325219370076025,0.0006321076191953844,0.00044247533343676914,0.008309053631164347,13.14499838135319,0.0004088142160596501,1.0077412686281737
1143,[3978011],"[264715, 3898011]",0.045310623430505514,0.0003677717057136782,0.00021836445026749646,0.004819277108433735,13.103990963855424,0.0002017004850015093,1.0044730623296099
1142,"[264715, 3898011]",[3978011],0.0003677717057136782,0.045310623430505514,0.00021836445026749646,0.59375,13.103990963855422,0.0002017004850015093,2.3500046192479864
1200,"[803921, 2726578]",[3898011],0.0007642755759362375,0.018187460134121744,0.0001781394199550629,0.2330827067669173,12.8155721056195,0.00016423918838623963,1.2802065470800177
1205,[3898011],"[803921, 2726578]",0.018187460134121744,0.0007642755759362375,0.0001781394199550629,0.009794628751974723,12.8155721056195,0.00016423918838623963,1.0091196770268545
1411,[3898011],"[3582465, 3978011]",0.018187460134121744,0.0004712074979456502,0.00010918222513374823,0.006003159557661928,12.739949138827884,0.00010061215754996246,1.005565361814686
1406,"[3582465, 3978011]",[3898011],0.0004712074979456502,0.018187460134121744,0.00010918222513374823,0.23170731707317074,12.739949138827882,0.00010061215754996246,1.2779147344286035
1356,"[3978011, 3898011]",[3524026],0.006280851161641411,0.05325219370076025,0.004194896018296642,0.6678865507776761,12.541953755571596,0.0038604269156312684,2.85067590161176
1357,[3524026],"[3978011, 3898011]",0.05325219370076025,0.006280851161641411,0.004194896018296642,0.07877414481493471,12.541953755571596,0.0038604269156312684,1.0786922047891612
897,[3898011],[3968011],0.018187460134121744,0.015814183345688165,0.003585774130708363,0.1971563981042654,12.467061611374408,0.0032981543015549674,1.225874895596575
896,[3968011],[3898011],0.015814183345688165,0.018187460134121744,0.003585774130708363,0.22674418604651161,12.467061611374406,0.0032981543015549674,1.2697124575709102
1246,[3968011],"[803921, 3898011]",0.015814183345688165,0.0012584688054889928,0.00024709661477637757,0.015625,12.415881849315069,0.00022719495835154545,1.0145945713722018
1243,"[803921, 3898011]",[3968011],0.0012584688054889928,0.015814183345688165,0.00024709661477637757,0.1963470319634703,12.415881849315067,0.00022719495835154545,1.2246403059505357
1049,[5906750],[5370885],0.0032122559920929085,0.003413381143655076,0.0001321679567408531,0.04114490161001789,12.054001554001553,0.00012120330270885014,1.039350596904285
1048,[5370885],[5906750],0.003413381143655076,0.0032122559920929085,0.0001321679567408531,0.03872053872053872,12.054001554001552,0.00012120330270885014,1.0369385638190838
1126,[2726578],"[264715, 3998011]",0.018262163761844835,0.0004712074979456502,0.000103435792231972,0.00566393958464443,12.020054029992785,9.483052373867938e-05,1.0052223109403573
1123,"[264715, 3998011]",[2726578],0.0004712074979456502,0.018262163761844835,0.000103435792231972,0.21951219512195122,12.020054029992785,9.483052373867938e-05,1.2578516026801363
1271,[3898011],"[2698353, 3978011]",0.018187460134121744,0.0006321076191953844,0.00013791438964262933,0.007582938388625592,11.99627746660922,0.00012641795751803866,1.0070039412242109
1268,"[2698353, 3978011]",[3898011],0.0006321076191953844,0.018187460134121744,0.00013791438964262933,0.21818181818181817,11.99627746660922,0.00012641795751803866,1.2558067370377513
1410,[3978011],"[3582465, 3898011]",0.045310623430505514,0.0002011251515621678,0.00010918222513374823,0.0024096385542168677,11.9807917383821,0.0001000691191289115,1.0022138479760911
1407,"[3582465, 3898011]",[3978011],0.0002011251515621678,0.045310623430505514,0.00010918222513374823,0.5428571428571429,11.9807917383821,0.0001000691191289115,2.0883830112457695
1285,"[2726578, 3898011]",[3978011],0.0014251153596405032,0.045310623430505514,0.0007700220088380139,0.5403225806451614,11.92485425573261,0.0007054491434323136,2.076868117449427
1288,[3978011],"[2726578, 3898011]",0.045310623430505514,0.0014251153596405032,0.0007700220088380139,0.01699429296131896,11.924854255732608,0.0007054491434323136,1.0158383389742272
1441,[3898011],"[5957568, 3978011]",0.018187460134121744,0.00047695393084742644,0.000103435792231972,0.005687203791469194,11.924010734882659,9.476121162887177e-05,1.0052400510991
1436,"[5957568, 3978011]",[3898011],0.00047695393084742644,0.018187460134121744,0.000103435792231972,0.21686746987951808,11.924010734882659,9.476121162887177e-05,1.2536990893671984
1444,"[3898011, 9402188]",[3978011],0.0004194896018296642,0.045310623430505514,0.00022411088316927268,0.5342465753424658,11.79075755075095,0.00020510354778775606,2.0497742496933267
1445,[3978011],"[3898011, 9402188]",0.045310623430505514,0.0004194896018296642,0.00022411088316927268,0.0049461001902346225,11.790757550750948,0.00020510354778775606,1.004549110946925
774,[3968011],[3690654],0.015814183345688165,0.012027284063417633,0.0022411088316927267,0.14171511627906977,11.782802795031056,0.002050907156363167,1.1511011491352559
775,[3690654],[3968011],0.012027284063417633,0.015814183345688165,0.0022411088316927267,0.1863354037267081,11.782802795031056,0.002050907156363167,1.2095718815369787
1133,[3898011],"[3524026, 264715]",0.018187460134121744,0.0010171186236143913,0.000206871584463944,0.011374407582938388,11.18297051972046,0.0001883727800452845,1.0104764523989327
1128,"[3524026, 264715]",[3898011],0.0010171186236143913,0.018187460134121744,0.000206871584463944,0.2033898305084746,11.18297051972046,0.0001883727800452845,1.232488081959294
1305,[3524026],"[3898011, 2784759]",0.05325219370076025,0.00024135018187460133,0.00014366082254440557,0.00269774468544297,11.177719712035026,0.0001308083959095056,1.002463039154357
1304,"[3898011, 2784759]",[3524026],0.00024135018187460133,0.05325219370076025,0.00014366082254440557,0.5952380952380953,11.177719712035026,0.0001308083959095056,2.3390239920334164
1249,"[803921, 3898011]",[3978011],0.0012584688054889928,0.045310623430505514,0.0006321076191953844,0.502283105022831,11.085327611817132,0.0005750856130508346,1.918137371272654
1252,[3978011],"[803921, 3898011]",0.045310623430505514,0.0012584688054889928,0.0006321076191953844,0.013950538998097653,11.08532761181713,0.0005750856130508346,1.0128716364589994
1547,"[3978011, 9402188, 3898011]",[3524026],0.00022411088316927268,0.05325219370076025,0.0001321679567408531,0.5897435897435898,11.07454076084701,0.00012023356057987455,2.307697777854397
1554,[3524026],"[3978011, 9402188, 3898011]",0.05325219370076025,0.00022411088316927268,0.0001321679567408531,0.002481925110607532,11.07454076084701,0.00012023356057987455,1.0022634318958967
1370,[3898011],"[3524026, 9402188]",0.018187460134121744,0.0008619649352664333,0.00017239298705328668,0.009478672985781991,10.99658767772512,0.0001567160341561176,1.0086991645868841
1367,"[3524026, 9402188]",[3898011],0.0008619649352664333,0.018187460134121744,0.00017239298705328668,0.2,10.996587677725119,0.0001567160341561176,1.2272656748323478
911,[4440924],[3898011],0.0038156314467794115,0.018187460134121744,0.0007585291430344613,0.19879518072289157,10.930343173642438,0.0006891324982096595,1.2254201625393668
910,[3898011],[4440924],0.018187460134121744,0.0038156314467794115,0.0007585291430344613,0.04170616113744076,10.930343173642438,0.0006891324982096595,1.0395395735149828
1046,[7029904],[5369905],0.0032582274553071182,0.003332931083030209,0.00011492865803552445,0.03527336860670194,10.583287721218756,0.00010406921047414893,1.0331082780181386
1047,[5369905],[7029904],0.003332931083030209,0.0032582274553071182,0.00011492865803552445,0.034482758620689655,10.583287721218754,0.00010406921047414893,1.0323396929927176
1130,"[264715, 3898011]",[3524026],0.0003677717057136782,0.05325219370076025,0.000206871584463944,0.5625,10.562945127873098,0.0001872869343536202,2.1639949858268337
1131,[3524026],"[264715, 3898011]",0.05325219370076025,0.0003677717057136782,0.000206871584463944,0.0038847523470378763,10.562945127873098,0.0001872869343536202,1.0035306965229283
1181,[3898011],"[348498, 3978011]",0.018187460134121744,0.0005516575585705173,0.000103435792231972,0.005687203791469194,10.3093009478673,9.340254237778378e-05,1.0051649201865662
1176,"[348498, 3978011]",[3898011],0.0005516575585705173,0.018187460134121744,0.000103435792231972,0.1875,10.309300947867298,9.340254237778378e-05,1.2083846644503118
1260,"[3978011, 1832285]",[3898011],0.0005631504243740698,0.018187460134121744,0.000103435792231972,0.18367346938775508,10.098907050972047,9.319351633915486e-05,1.202720361335701
1263,[3898011],"[3978011, 1832285]",0.018187460134121744,0.0005631504243740698,0.000103435792231972,0.005687203791469194,10.098907050972047,9.319351633915486e-05,1.005153361584638
1490,"[803921, 3978011, 3898011]",[2726578],0.0006321076191953844,0.018262163761844835,0.00011492865803552445,0.18181818181818182,9.956004348074833,0.00010338500517866849,1.1999017998466341
1499,[2726578],"[803921, 3978011, 3898011]",0.018262163761844835,0.0006321076191953844,0.00011492865803552445,0.0062932662051604785,9.956004348074833,0.00010338500517866849,1.0056970113952493
1278,"[2726578, 3998011]",[3611367],0.0032352417237000134,0.0053671683302589914,0.00017239298705328668,0.05328596802841918,9.928134306502713,0.00015502890013311145,1.0506159178800454
1283,[3611367],"[2726578, 3998011]",0.0053671683302589914,0.0032352417237000134,0.00017239298705328668,0.032119914346895075,9.928134306502713,0.00015502890013311145,1.0298432347677702
546,[2726578],[3998011],0.018262163761844835,0.018170220835416414,0.0032352417237000134,0.17715544367526748,9.74976833137689,0.0029034141752147537,1.1932141637418916
547,[3998011],[2726578],0.018170220835416414,0.018262163761844835,0.0032352417237000134,0.1780518659076534,9.749768331376888,0.0029034141752147537,1.1944036314678903
1433,[3978011],"[3898011, 3968356]",0.045310623430505514,0.00028732164508881114,0.0001264215238390769,0.0027901077996195307,9.710746987951806,0.00011340280097502442,1.0025097887356575
1432,"[3898011, 3968356]",[3978011],0.00028732164508881114,0.045310623430505514,0.0001264215238390769,0.43999999999999995,9.710746987951806,0.00011340280097502442,1.7048024581598114
1309,"[3524026, 2784759]",[3978011],0.0004597146321420978,0.045310623430505514,0.0002011251515621678,0.4375,9.655572289156627,0.00018029519497968384,1.697225558345768
1312,[3978011],"[3524026, 2784759]",0.045310623430505514,0.0004597146321420978,0.0002011251515621678,0.004438807863031071,9.655572289156627,0.00018029519497968384,1.0039968344108994
1270,[3978011],"[2698353, 3898011]",0.045310623430505514,0.0003160538095976922,0.00013791438964262933,0.003043753963221306,9.630492880613362,0.00012359379449217162,1.0027360279495385
1269,"[2698353, 3898011]",[3978011],0.0003160538095976922,0.045310623430505514,0.00013791438964262933,0.43636363636363634,9.630492880613362,0.00012359379449217162,1.6938037326232964
1277,[3581365],"[2726578, 3998011]",0.0036030134294136916,0.0032352417237000134,0.00010918222513374823,0.030303030303030304,9.366542870983368,9.752560575585758e-05,1.0279136569724343
1272,"[2726578, 3998011]",[3581365],0.0032352417237000134,0.0036030134294136916,0.00010918222513374823,0.03374777975133215,9.366542870983368,9.752560575585758e-05,1.0311976166162502
1145,[3898011],"[264715, 3978011]",0.018187460134121744,0.0012872009699978738,0.00021836445026749646,0.012006319115323856,9.327462762356129,0.0001949535339410573,1.010849379254863
1140,"[264715, 3978011]",[3898011],0.0012872009699978738,0.018187460134121744,0.00021836445026749646,0.16964285714285715,9.327462762356127,0.0001949535339410573,1.1823978974728857
729,[5618966],[3582465],0.004177656719591314,0.008711592279092753,0.0003332931083030209,0.0797799174690509,9.157903046096113,0.0002968990662799293,1.0772297046533625
728,[3582465],[5618966],0.008711592279092753,0.004177656719591314,0.0003332931083030209,0.03825857519788919,9.157903046096113,0.0002968990662799293,1.0354366751804525
713,[3581365],[3908011],0.0036030134294136916,0.005482096988294516,0.0001781394199550629,0.049441786283891544,9.018772631980179,0.0001583873508848894,1.0462461832019117
712,[3908011],[3581365],0.005482096988294516,0.0036030134294136916,0.0001781394199550629,0.03249475890985325,9.018772631980179,0.0001583873508848894,1.0298621074629895
1150,[264715],"[3978011, 9402188]",0.014716614661448905,0.0008045006062486711,0.000103435792231972,0.007028504490433424,8.73648128521225,9.159626681490827e-05,1.006268058964765
1147,"[3978011, 9402188]",[264715],0.0008045006062486711,0.014716614661448905,0.000103435792231972,0.12857142857142856,8.73648128521225,9.159626681490827e-05,1.1306530651425997
